full_name,jersey_number,id,first_name,last_name,position,primary_position,played,active,starter,on_court,sr_id,reference,team,opp,year,home_pts,away_pts,W/L,statistics.minutes,statistics.field_goals_made,statistics.field_goals_att,statistics.field_goals_pct,statistics.three_points_made,statistics.three_points_att,statistics.three_points_pct,statistics.two_points_made,statistics.two_points_att,statistics.two_points_pct,statistics.blocked_att,statistics.free_throws_made,statistics.free_throws_att,statistics.free_throws_pct,statistics.offensive_rebounds,statistics.defensive_rebounds,statistics.rebounds,statistics.assists,statistics.turnovers,statistics.steals,statistics.blocks,statistics.assists_turnover_ratio,statistics.personal_fouls,statistics.tech_fouls,statistics.flagrant_fouls,statistics.pls_min,statistics.points,statistics.double_double,statistics.triple_double,statistics.effective_fg_pct,statistics.efficiency,statistics.efficiency_game_score,statistics.fouls_drawn,statistics.offensive_fouls,statistics.points_in_paint,statistics.points_in_paint_att,statistics.points_in_paint_made,statistics.points_in_paint_pct,statistics.points_off_turnovers,statistics.true_shooting_att,statistics.true_shooting_pct,statistics.coach_ejections,statistics.coach_tech_fouls,statistics.second_chance_pts,statistics.second_chance_pct,statistics.fast_break_pts,statistics.fast_break_att,statistics.fast_break_made,statistics.fast_break_pct,statistics.defensive_rating,statistics.offensive_rating,statistics.minus,statistics.plus,statistics.defensive_rebounds_pct,statistics.offensive_rebounds_pct,statistics.rebounds_pct,statistics.steals_pct,statistics.turnovers_pct,statistics.second_chance_att,statistics.second_chance_made,statistics.tech_fouls_non_unsportsmanlike,not_playing_reason,not_playing_description,name_suffix,ejected
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Spurs,2023-12-16T00:30:00+00:00,129,115,W,35:56,7,17,41.2,2,6,33.3,5,11,45.5,1,7,10,70.0,2,5,7,14,2,2,0,7.0,1,0,0,-28,23,True,False,47.1,35,25.0,6,0,10,8,5,62.5,8,21.4,53.7,0,0,0,0.0,6.0,3.0,2.0,66.7,123.214188765097,124.794689321418,102.0,74.0,15.5323519475628,5.93681007773511,10.6255407641282,2.58471800984984,8.54700854700855,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Knicks,2023-12-19T03:30:00+00:00,109,114,L,39:05,10,23,43.5,2,8,25.0,8,15,53.3,1,3,4,75.0,1,10,11,11,2,1,0,5.5,1,0,0,-13,25,True,True,47.8,32,22.5,2,0,16,15,8,53.3,2,24.76,50.5,0,0,0,0.0,6.0,3.0,3.0,100.0,111.272629649369,110.330331587994,96.0,83.0,28.5615113799772,2.45628997867804,14.5264461104615,1.19098621929695,7.47384155455904,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Bulls,2023-12-21T01:00:00+00:00,124,108,W,36:59,10,18,55.6,1,3,33.3,9,15,60.0,0,4,4,100.0,2,8,10,9,5,1,2,1.8,0,0,0,-11,25,True,False,58.3,38,23.9,4,0,18,13,9,69.2,2,19.76,63.3,0,0,4,100.0,8.0,4.0,3.0,75.0,120.815128123286,113.361713460879,101.0,90.0,26.6232190522411,5.29747726039492,14.7486582817813,1.27443237313114,20.1938610662359,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Timberwolves,2023-12-22T02:00:00+00:00,118,111,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,G,PG,True,True,True,True,sr:player:608028,2544,Lakers,Thunder,2023-12-24T01:00:00+00:00,120,129,L,37:18,13,20,65.0,5,5,100.0,8,15,53.3,2,9,9,100.0,2,5,7,7,3,2,2,2.33,0,0,0,10,40,False,False,77.5,52,39.4,6,0,14,13,7,53.8,2,23.96,83.5,0,0,0,0.0,7.0,3.0,3.0,100.0,115.79930174386,152.047066420414,87.0,97.0,13.6896677802831,6.5991219043416,10.4741876737515,2.53912543675338,11.1275964391691,2.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,G,PG,True,True,True,False,sr:player:608028,2544,Lakers,Celtics,2023-12-25T22:00:00+00:00,115,126,L,36:47,5,14,35.7,1,2,50.0,4,12,33.3,2,5,6,83.3,0,9,9,8,3,0,0,2.67,1,0,0,-11,16,False,False,39.3,20,12.7,3,0,8,11,4,36.4,0,16.64,48.1,0,0,0,0.0,2.0,2.0,1.0,50.0,125.634848141508,105.478449350395,97.0,86.0,28.6449987290992,0.0,13.4993672171617,0.0,15.2749490835031,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,G,PG,True,True,True,False,sr:player:608028,2544,Lakers,Hornets,2023-12-29T03:30:00+00:00,133,112,W,24:43,7,13,53.8,2,5,40.0,5,8,62.5,0,1,1,100.0,0,4,4,11,3,0,0,3.67,0,0,0,1,17,True,False,61.5,24,16.6,1,0,8,5,4,80.0,5,13.44,63.2,0,0,0,0.0,7.0,4.0,3.0,75.0,111.25960522676,121.038789369461,61.0,62.0,17.2623061362104,0.0,9.13886795446432,0.0,18.2481751824818,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,G,PG,True,True,True,True,sr:player:608028,2544,Lakers,Timberwolves,2023-12-31T01:00:00+00:00,108,106,W,38:46,10,21,47.6,1,4,25.0,9,17,52.9,1,5,7,71.4,0,3,3,6,1,3,1,6.0,2,0,0,-5,26,False,False,50.0,27,21.5,5,0,14,13,7,53.8,4,24.08,54.0,0,0,3,100.0,5.0,3.0,2.0,66.7,108.945189176032,111.878661299415,85.0,80.0,9.77508259039689,0.0,4.42206117184621,3.7688021350962,3.98724082934609,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,G,PG,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2024-01-01T00:00:00+00:00,129,109,W,36:41,12,24,50.0,3,7,42.9,9,17,52.9,2,7,8,87.5,0,5,5,8,4,0,1,2.0,2,0,0,-11,34,False,False,56.3,33,24.6,6,0,16,14,8,57.1,4,27.52,61.8,0,0,2,50.0,4.0,4.0,2.0,50.0,135.329135424072,112.717572492259,97.0,86.0,15.2150713734772,0.0,7.97863498853071,0.0,12.6903553299492,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Heat,2024-01-04T03:00:00+00:00,96,110,L,38:11,6,18,33.3,0,6,0.0,6,12,50.0,0,0,0,0.0,0,6,6,9,2,0,0,4.5,2,0,0,-20,12,False,False,33.3,11,7.1,0,0,12,11,6,54.5,0,18.0,33.3,0,0,0,0.0,4.0,4.0,2.0,50.0,112.331001370334,79.1267498016981,101.0,81.0,15.7144852633049,0.0,8.47522800717569,0.0,10.0,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Grizzlies,2024-01-06T03:00:00+00:00,113,127,L,38:50,11,24,45.8,4,9,44.4,7,15,46.7,1,6,10,60.0,2,3,5,7,4,5,0,1.75,0,0,0,-8,32,False,False,54.2,32,26.2,5,0,10,10,5,50.0,5,28.4,56.3,0,0,2,33.3,9.0,5.0,3.0,60.0,117.630577945514,108.145792172853,100.0,92.0,11.2368318376902,5.37413696585184,7.82311077307546,5.95400530898807,12.3456790123457,3.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2024-01-08T02:30:00+00:00,106,103,W,38:07,11,19,57.9,1,3,33.3,10,16,62.5,1,2,3,66.7,1,7,8,7,4,1,0,1.75,2,0,0,5,25,False,False,60.5,29,19.6,4,0,16,12,8,66.7,5,20.32,61.5,0,0,4,100.0,3.0,3.0,1.0,33.3,104.576255975802,115.228136844245,79.0,84.0,19.5889811980761,3.59797613842214,12.5929164844775,1.23025756980046,16.4473684210526,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Raptors,2024-01-10T03:30:00+00:00,132,131,W,35:13,8,17,47.1,2,5,40.0,6,12,50.0,0,4,6,66.7,0,5,5,12,3,1,1,4.0,0,0,0,0,22,True,False,52.9,33,21.1,6,0,12,9,6,66.7,4,19.64,56.0,0,0,0,0.0,6.0,2.0,2.0,100.0,122.369482259512,118.711882762025,98.0,98.0,17.4742436928902,0.0,8.96704610556206,1.27716548729894,13.2508833922261,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Suns,2024-01-12T03:00:00+00:00,109,127,L,24:16,3,11,27.3,0,4,0.0,3,7,42.9,0,4,7,57.1,0,5,5,9,4,1,0,2.25,1,0,0,-25,10,False,False,27.3,14,6.7,5,1,4,4,2,50.0,2,14.08,35.5,0,0,0,0.0,5.0,3.0,1.0,33.3,122.346138931301,83.0906223528031,73.0,48.0,23.0002555583951,0.0,11.9157950483252,1.91817492050231,22.1238938053097,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2024-01-14T02:30:00+00:00,132,125,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Thunder,2024-01-16T03:30:00+00:00,112,105,W,38:55,12,20,60.0,1,2,50.0,11,18,61.1,2,0,1,0.0,0,7,7,6,5,0,0,1.2,1,0,0,2,25,False,False,62.5,22,16.3,1,1,18,14,9,64.3,2,20.44,61.2,0,0,2,50.0,4.0,3.0,2.0,66.7,113.15186822366,101.150062652146,94.0,96.0,17.6200672988682,0.0,10.2783725910064,0.0,19.6540880503145,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Mavericks,2024-01-18T01:30:00+00:00,127,110,W,33:02,10,19,52.6,3,7,42.9,7,12,58.3,0,2,2,100.0,1,7,8,8,3,1,0,2.67,1,0,0,20,25,False,False,60.5,31,21.7,2,0,12,9,6,66.7,4,19.88,62.9,0,0,2,100.0,8.0,7.0,3.0,42.9,106.880921596468,121.422913018343,77.0,97.0,21.6409276314928,3.5439846643908,13.2093973854566,1.41180889273244,13.1118881118881,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Nets,2024-01-20T03:30:00+00:00,112,130,L,33:44,9,22,40.9,2,5,40.0,7,17,41.2,1,4,5,80.0,5,6,11,5,4,0,0,1.25,1,1,0,-13,24,True,False,45.5,25,16.2,6,0,14,15,7,46.7,3,24.2,49.6,0,0,3,20.0,9.0,3.0,3.0,100.0,130.5511530353,100.77131731492,92.0,79.0,20.3274985883682,16.5456383858811,18.4143222506394,0.0,14.1843971631206,5.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Trail Blazers,2024-01-22T03:00:00+00:00,134,110,W,31:00,8,16,50.0,3,8,37.5,5,8,62.5,1,9,10,90.0,0,5,5,5,3,0,0,1.67,2,0,0,28,28,False,False,59.4,29,20.8,6,0,8,6,4,66.7,2,20.4,68.6,0,0,0,0.0,15.0,5.0,4.0,80.0,113.940958909418,132.557028185364,65.0,93.0,17.2043010752688,0.0,9.67741935483871,0.0,12.8205128205128,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Clippers,2024-01-24T03:00:00+00:00,127,116,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Bulls,2024-01-26T03:30:00+00:00,141,132,W,35:42,10,19,52.6,3,4,75.0,7,15,46.7,3,2,2,100.0,0,4,4,12,5,2,0,2.4,2,1,0,14,25,True,False,60.5,27,21.5,4,1,12,13,6,46.2,6,19.88,62.9,0,0,0,0.0,0.0,3.0,0.0,0.0,125.829331118243,120.825567344106,92.0,106.0,14.5355439473087,0.0,7.79442211667276,2.54262067913398,20.096463022508,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Warriors,2024-01-28T01:30:00+00:00,144,145,L,47:40,14,25,56.0,2,4,50.0,12,21,57.1,2,6,6,100.0,1,19,20,12,3,0,0,4.0,2,0,0,-6,36,True,True,60.0,54,35.1,4,0,12,12,6,50.0,3,27.64,65.1,0,0,6,100.0,8.0,5.0,3.0,60.0,109.683655337591,128.137091973078,122.0,116.0,39.18454426929,2.64518090605047,23.1768231768232,0.0,9.7911227154047,3.0,3.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Rockets,2024-01-30T01:00:00+00:00,135,119,W,36:47,9,15,60.0,2,5,40.0,7,10,70.0,0,3,8,37.5,0,6,6,10,1,1,1,10.0,4,0,0,-11,23,True,False,66.7,32,22.0,7,0,12,7,6,85.7,3,18.52,62.1,0,0,2,100.0,4.0,2.0,2.0,100.0,123.816524635198,130.34474495037,102.0,91.0,17.3991844132306,0.0,8.6039922922569,1.18630802817482,5.12295081967213,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Hawks,2024-01-31T00:30:00+00:00,138,122,W,35:49,7,17,41.2,2,6,33.3,5,11,45.5,0,4,9,44.4,2,7,9,8,3,1,1,2.67,1,0,0,-6,20,False,False,47.1,25,16.3,5,0,10,9,5,55.6,3,20.96,47.7,0,0,0,0.0,12.0,5.0,4.0,80.0,127.903977093197,102.878897044186,94.0,88.0,22.3359702187064,6.53735713718235,14.5318360459054,1.23040599809253,12.5208681135225,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Celtics,2024-02-02T00:30:00+00:00,105,114,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Knicks,2024-02-04T01:30:00+00:00,105,113,L,40:18,10,19,52.6,2,5,40.0,8,14,57.1,1,2,2,100.0,1,4,5,5,1,2,1,5.0,1,0,0,11,24,False,False,57.9,26,21.4,1,0,12,10,6,60.0,7,19.88,60.4,0,0,0,0.0,4.0,3.0,2.0,66.7,111.268023613702,118.950884066523,81.0,92.0,8.9891477109705,3.3085057547322,6.69135995339096,2.49176165628366,4.78927203065134,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Hornets,2024-02-06T00:00:00+00:00,118,124,L,39:32,12,22,54.5,0,5,0.0,12,17,70.6,1,2,3,66.7,0,4,4,7,4,1,1,1.75,2,0,0,2,26,False,False,54.5,24,18.0,3,0,24,16,12,75.0,0,23.32,55.7,0,0,0,0.0,4.0,3.0,2.0,66.7,112.363752458535,102.620584744695,103.0,105.0,10.557958794633,0.0,5.92275737259902,1.14371256724077,14.6412884333821,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Nuggets,2024-02-09T03:00:00+00:00,106,114,L,35:22,9,20,45.0,2,6,33.3,7,14,50.0,0,5,5,100.0,1,8,9,7,2,1,1,3.5,0,0,0,-6,25,False,False,50.0,33,22.3,3,0,14,12,7,58.3,6,22.2,56.3,0,0,2,33.3,6.0,3.0,1.0,33.3,115.238180315412,116.1126448783,83.0,77.0,25.2504219363041,2.95045691103553,13.7245973165023,1.35612527885326,8.26446280991736,3.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2024-02-10T03:30:00+00:00,139,122,W,37:31,6,13,46.2,2,2,100.0,4,11,36.4,2,7,8,87.5,1,3,4,14,2,1,1,7.0,2,0,0,15,21,True,False,53.8,32,24.2,5,0,8,9,4,44.4,0,16.52,63.6,0,0,2,100.0,0.0,0.0,0.0,0.0,121.840656631002,141.658623764832,95.0,110.0,10.3737678149051,3.55397601066193,7.0105828155523,1.25287050904651,10.7991360691145,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Pistons,2024-02-14T03:30:00+00:00,125,111,W,30:42,9,15,60.0,3,6,50.0,6,9,66.7,0,4,4,100.0,0,1,1,8,4,0,0,2.0,0,0,0,9,25,False,False,70.0,27,20.0,3,0,12,8,6,75.0,0,16.76,74.6,0,0,0,0.0,6.0,4.0,3.0,75.0,113.194237273039,126.472011686754,73.0,82.0,2.7430138865078,0.0,1.61187413949427,0.0,19.2678227360308,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2024-02-15T02:00:00+00:00,122,138,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tedinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Warriors,2024-02-23T03:00:00+00:00,128,110,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Spurs,2024-02-24T03:30:00+00:00,123,118,W,34:17,13,22,59.1,2,3,66.7,11,19,57.9,1,2,2,100.0,1,6,7,9,2,1,0,4.5,0,0,0,21,30,False,False,63.6,37,27.6,2,0,16,13,8,61.5,4,22.88,65.6,0,0,2,33.3,0.0,0.0,0.0,0.0,114.862648958238,134.728776282613,74.0,95.0,16.1549680266258,3.41487129018106,10.538366239591,1.34469576351732,8.03858520900322,3.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Suns,2024-02-25T20:30:00+00:00,123,113,W,36:47,12,19,63.2,3,6,50.0,9,13,69.2,1,1,4,25.0,1,6,7,12,3,2,1,4.0,3,0,0,-8,28,True,False,71.1,38,27.7,5,0,18,13,9,69.2,6,20.76,67.4,0,0,2,100.0,4.0,2.0,2.0,100.0,118.680987029616,130.634082792914,98.0,90.0,17.3985537452199,3.26222882722874,10.7461655485182,2.54961221354337,12.6262626262626,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2024-02-29T03:00:00+00:00,112,116,L,37:01,13,21,61.9,7,12,58.3,6,9,66.7,0,1,1,100.0,1,5,6,8,3,0,2,2.67,2,0,0,11,34,False,False,78.6,41,29.9,4,0,12,8,6,75.0,5,21.44,79.3,0,0,2,100.0,5.0,2.0,2.0,100.0,113.010435449284,144.612972412577,85.0,96.0,16.2089149031968,3.7048948350164,10.3737055380459,0.0,12.2749590834697,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Wizards,2024-03-01T03:30:00+00:00,134,131,W,38:44,12,24,50.0,2,5,40.0,10,19,52.6,2,5,7,71.4,0,4,4,9,4,1,1,2.25,1,0,0,-5,31,False,False,54.2,30,23.0,5,0,18,15,9,60.0,2,27.08,57.2,0,0,0,0.0,4.0,3.0,2.0,66.7,118.386685508232,109.282087404775,92.0,87.0,11.4019198251419,0.0,6.08102390674234,1.21858779748577,12.8700128700129,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Nuggets,2024-03-03T01:30:00+00:00,114,124,L,37:07,12,20,60.0,2,5,40.0,10,15,66.7,1,0,2,0.0,0,4,4,9,3,3,0,3.0,1,0,0,-1,26,False,False,65.0,29,23.1,2,0,20,14,10,71.4,3,20.88,62.3,0,0,2,100.0,5.0,3.0,2.0,66.7,127.023443782909,114.76120050953,94.0,93.0,14.3691064211944,0.0,6.63189527132051,4.12378691934789,12.5628140703518,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Thunder,2024-03-05T03:30:00+00:00,116,104,W,30:59,7,14,50.0,1,3,33.3,6,11,54.5,1,4,5,80.0,1,10,11,8,3,1,0,2.67,1,0,0,14,19,True,False,53.6,31,18.5,5,1,12,10,6,60.0,5,16.2,58.6,0,0,4,66.7,6.0,4.0,3.0,75.0,104.039333094342,124.726263537156,68.0,82.0,27.6646430492584,4.18708111015803,18.3241076541325,1.58019176943949,15.625,3.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Kings,2024-03-07T03:30:00+00:00,120,130,L,36:08,10,16,62.5,1,4,25.0,9,12,75.0,0,10,10,100.0,0,5,5,13,3,1,0,4.33,0,0,0,-3,31,True,False,65.6,47,32.4,6,0,16,11,8,72.7,2,20.4,76.0,0,0,0,0.0,2.0,2.0,1.0,50.0,121.764188217596,149.682613073937,96.0,93.0,16.6051660516605,0.0,8.30258302583026,1.23826741623121,12.8205128205128,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Bucks,2024-03-09T03:00:00+00:00,123,122,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Peroneal Tendinopathy,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Timberwolves,2024-03-11T01:30:00+00:00,120,109,W,37:51,10,16,62.5,2,4,50.0,8,12,66.7,0,7,9,77.8,0,8,8,9,4,0,0,2.25,1,0,0,14,29,False,False,68.8,37,25.3,4,0,16,10,8,80.0,0,19.96,72.6,0,0,0,0.0,2.0,0.0,0.0,0.0,110.562835213092,134.643807875301,92.0,106.0,19.1420951621345,0.0,10.7928834424801,0.0,16.69449081803,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Kings,2024-03-14T02:00:00+00:00,120,107,W,40:07,6,16,37.5,2,8,25.0,4,8,50.0,0,4,6,66.7,1,12,13,9,5,2,0,1.8,3,0,0,-10,18,True,False,43.8,28,14.8,6,1,8,7,4,57.1,8,18.64,48.3,0,0,0,0.0,0.0,0.0,0.0,0.0,117.365091726813,96.2072228712137,97.0,87.0,35.8956036194734,2.84885743011693,18.969221424925,2.43492088044182,21.1505922165821,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Warriors,2024-03-17T00:30:00+00:00,121,128,L,37:42,15,23,65.2,3,5,60.0,12,18,66.7,1,7,8,87.5,3,5,8,9,4,1,1,2.25,1,0,0,-6,40,False,False,71.7,51,36.7,7,0,20,15,10,66.7,3,26.52,75.4,0,0,4,50.0,3.0,1.0,1.0,100.0,132.244516875593,139.562126319834,100.0,94.0,14.1467727674624,9.79391960824321,12.1258052292535,1.31802230752756,13.1061598951507,2.0,1.0,0.0,,,,
