year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2022,1ac344c7-bb34-4e57-b133-5da68c07d81a,2023-02-26T20:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Los Angeles Lakers,108,111
2022,dd487c97-34b2-4bda-9b47-09fe381ece5c,2023-03-01T00:30:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Los Angeles Lakers,121,109
2022,de70e3b8-1bfd-447e-b31d-f18ee56538a4,2023-03-02T01:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Los Angeles Lakers,117,123
2022,e0d10da0-4aa3-4876-a729-36b0b2598aef,2023-03-04T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Minnesota Timberwolves,102,110
2022,deff14a3-3007-4a80-86cb-4891739d51c1,2023-03-05T20:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Golden State Warriors,113,105
2022,f81e6488-d39d-4d2b-bcde-82328cadaf2c,2023-03-08T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Memphis Grizzlies,112,103
2022,74128bae-1028-474e-b89c-53c102a8ad1f,2023-03-11T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Toronto Raptors,122,112
2022,600a557e-eace-4bcc-91a6-3948198a97e1,2023-03-13T01:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,New York Knicks,108,112
2022,878c0844-6e56-4d9d-9695-193afa7852f4,2023-03-15T00:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Los Angeles Lakers,108,123
2022,786e5b23-5e9e-4590-b71d-faf9ed6c34d5,2023-03-16T00:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Los Angeles Lakers,114,110
2022,fc0a6faf-9891-4e88-9af0-c52f1affcd97,2023-03-18T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Dallas Mavericks,110,111
